frame,id,green_x,green_y,red_x,red_y,dx,dy,dist,baseline_deg,baseline_m
1891,0,358.757,120.324,351.220,126.727,-7.536,6.403,9.889,0.7166,0.00138
1892,0,355.000,124.000,351.313,126.516,-3.687,2.516,4.464,0.7370,0.00142
1893,0,358.081,119.775,351.505,126.369,-6.577,6.594,9.313,0.7559,0.00144
1894,0,356.000,123.000,351.441,126.190,-4.559,3.190,5.564,0.7803,0.00149
1895,0,357.921,119.393,351.429,126.097,-6.491,6.703,9.331,0.7933,0.00151
1896,0,356.000,123.000,351.417,126.025,-4.583,3.025,5.491,0.7992,0.00152
1897,0,356.000,123.000,351.415,125.882,-4.585,2.882,5.416,0.8079,0.00154
1898,0,358.889,118.770,351.464,125.691,-7.425,6.921,10.150,0.8299,0.00158
1899,0,356.000,122.000,351.642,125.550,-4.358,3.550,5.621,0.8412,0.00160
1900,0,358.647,118.426,351.636,125.507,-7.011,7.081,9.965,0.8412,0.00160
1901,0,358.066,118.307,351.533,125.432,-6.533,7.126,9.667,0.8550,0.00163
1902,0,358.404,118.466,351.501,125.316,-6.904,6.851,9.726,0.8776,0.00166
1903,0,358.018,118.325,351.383,125.320,-6.636,6.995,9.641,0.8785,0.00167
1904,0,357.507,118.418,356.598,117.708,-0.909,-0.709,1.153,0.0000,0.00000
1905,0,358.886,118.429,356.804,117.666,-2.082,-0.763,2.217,0.0000,0.00003
1906,0,357.911,118.664,356.828,117.553,-1.082,-1.110,1.550,0.0000,0.00006
1907,0,356.000,122.000,356.825,117.472,0.825,-4.528,4.603,0.0396,0.00007
1908,0,358.623,118.295,356.983,117.406,-1.640,-0.889,1.866,0.0396,0.00008
1909,0,358.669,117.571,356.761,116.828,-1.907,-0.743,2.047,0.0969,0.00017
1910,0,358.829,117.361,357.031,116.703,-1.798,-0.658,1.914,0.0969,0.00020
1911,0,359.314,117.696,357.057,116.886,-2.256,-0.809,2.397,0.0969,0.00018
1912,0,358.523,117.641,356.923,116.886,-1.599,-0.755,1.769,0.0969,0.00018
1913,0,358.550,117.529,357.121,117.034,-1.430,-0.495,1.513,0.0791,0.00016
1914,0,358.561,117.430,357.337,116.980,-1.224,-0.450,1.304,0.0791,0.00018
1915,0,358.611,117.520,357.181,116.946,-1.429,-0.575,1.540,0.0791,0.00016
1916,0,358.531,117.412,357.341,116.932,-1.190,-0.480,1.283,0.0969,0.00016
1917,0,357.000,121.000,357.164,116.668,0.164,-4.332,4.335,0.1119,0.00020
1918,0,357.000,119.000,357.390,115.275,0.390,-3.725,3.745,0.2502,0.00046
1919,0,359.267,115.290,357.767,115.034,-1.500,-0.256,1.522,0.2853,0.00051
1920,0,357.000,119.000,357.851,115.076,0.851,-3.924,4.015,0.2853,0.00050
1921,0,358.691,115.502,357.622,115.287,-1.069,-0.214,1.090,0.2564,0.00047
1922,0,357.000,120.000,357.694,115.643,0.694,-4.357,4.412,0.2238,0.00041
1923,0,359.808,116.707,357.715,115.982,-2.094,-0.725,2.216,0.1938,0.00036
1924,0,359.842,116.507,357.527,116.013,-2.314,-0.494,2.367,0.1813,0.00034
1925,0,358.000,120.000,357.634,116.278,-0.366,-3.722,3.740,0.1631,0.00030
1926,0,359.538,116.452,357.563,116.157,-1.975,-0.295,1.997,0.1725,0.00032
1927,0,359.571,116.579,357.604,116.141,-1.968,-0.438,2.016,0.1769,0.00032
1928,0,360.016,116.509,357.506,116.263,-2.510,-0.246,2.522,0.1583,0.00029
1929,0,358.000,120.000,357.459,116.448,-0.541,-3.552,3.593,0.1427,0.00026
1930,0,359.893,116.751,357.507,116.080,-2.387,-0.670,2.479,0.1813,0.00032
1931,0,358.000,120.000,357.749,115.805,-0.251,-4.195,4.203,0.2094,0.00039
1932,0,358.000,120.000,357.827,115.770,-0.173,-4.230,4.233,0.2203,0.00041
1933,0,359.740,116.231,358.033,115.998,-1.707,-0.233,1.723,0.2131,0.00040
1934,0,361.515,116.804,358.054,116.161,-3.460,-0.642,3.520,0.2017,0.00037
1935,0,358.000,120.000,358.123,116.112,0.123,-3.888,3.890,0.2094,0.00037
1936,0,358.000,120.000,358.322,115.884,0.322,-4.116,4.129,0.2341,0.00042
1937,0,360.495,115.557,358.275,115.560,-2.220,0.003,2.220,0.2564,0.00047
1938,0,360.756,115.667,358.264,115.470,-2.492,-0.197,2.500,0.2624,0.00049
1939,0,358.000,119.000,358.364,115.241,0.364,-3.759,3.777,0.2880,0.00053
1940,0,356.220,115.226,358.328,115.055,2.108,-0.171,2.115,0.3013,0.00057
1941,0,359.000,118.000,358.345,115.026,-0.655,-2.974,3.045,0.3090,0.00058
1942,0,361.085,114.571,358.353,114.910,-2.732,0.339,2.753,0.3165,0.00059
1943,0,361.763,114.697,358.375,114.829,-3.388,0.132,3.390,0.3263,0.00060
1944,0,360.400,114.030,358.335,114.620,-2.065,0.590,2.148,0.3403,0.00064
1945,0,359.000,118.000,358.471,114.660,-0.529,-3.340,3.382,0.3449,0.00064
1946,0,360.922,114.821,358.736,114.833,-2.186,0.012,2.186,0.3426,0.00063
1947,0,359.000,118.000,358.546,114.802,-0.454,-3.198,3.230,0.3357,0.00062
1948,0,359.000,118.000,358.695,114.627,-0.305,-3.373,3.387,0.3583,0.00065
1949,0,359.000,118.000,359.008,114.486,0.008,-3.514,3.514,0.3836,0.00069
1950,0,359.000,118.000,359.074,114.614,0.074,-3.386,3.387,0.3795,0.00069
1951,0,360.000,117.000,359.080,114.424,-0.920,-2.576,2.735,0.3956,0.00072
1952,0,362.027,113.593,359.070,114.259,-2.957,0.666,3.031,0.4073,0.00074
1953,0,362.672,113.682,359.090,114.188,-3.581,0.506,3.617,0.4150,0.00077
1954,0,360.000,118.000,359.360,114.541,-0.640,-3.459,3.517,0.4073,0.00075
1955,0,362.790,114.027,359.374,114.631,-3.416,0.604,3.469,0.4015,0.00074
1956,0,361.779,113.863,359.266,114.447,-2.513,0.584,2.579,0.4073,0.00076
1957,0,360.000,117.000,359.223,114.129,-0.777,-2.871,2.974,0.4280,0.00080
1958,0,362.800,113.942,359.333,114.201,-3.467,0.258,3.477,0.4280,0.00079
1959,0,362.563,113.753,359.205,114.297,-3.358,0.544,3.401,0.4131,0.00076
1960,0,361.998,113.570,359.036,114.302,-2.962,0.732,3.051,0.4054,0.00076
1961,0,361.839,113.622,359.181,114.284,-2.657,0.662,2.739,0.4206,0.00080
1962,0,362.131,113.599,359.315,114.229,-2.816,0.629,2.886,0.4370,0.00084
1963,0,362.497,113.627,359.396,114.218,-3.100,0.591,3.156,0.4494,0.00086
1964,0,360.670,113.775,359.356,114.093,-1.314,0.317,1.352,0.4546,0.00088
1965,0,362.565,113.646,359.422,114.242,-3.143,0.596,3.199,0.4423,0.00084
1966,0,361.928,113.514,359.319,114.318,-2.609,0.804,2.730,0.4261,0.00081
1967,0,362.435,114.146,359.032,114.531,-3.403,0.386,3.425,0.3937,0.00075
1968,0,362.463,114.612,359.150,114.932,-3.314,0.320,3.329,0.3669,0.00070
1969,0,362.012,114.554,359.203,115.064,-2.809,0.510,2.855,0.3669,0.00069
1970,0,361.944,114.517,359.579,115.001,-2.365,0.484,2.414,0.3976,0.00075
1971,0,363.810,115.160,360.023,115.200,-3.787,0.041,3.787,0.4243,0.00080
1972,0,361.000,119.000,359.936,115.306,-1.064,-3.694,3.844,0.4168,0.00079
1973,0,362.566,114.729,359.597,114.895,-2.970,0.166,2.974,0.4093,0.00078
1974,0,363.306,114.735,359.613,114.765,-3.692,0.030,3.693,0.4187,0.00079
1975,0,362.624,114.473,359.803,114.992,-2.821,0.519,2.869,0.4187,0.00079
1976,0,363.998,115.004,359.789,115.270,-4.210,0.266,4.218,0.3976,0.00075
1977,0,361.000,119.000,359.704,115.360,-1.296,-3.640,3.864,0.3856,0.00072
1978,0,362.673,115.358,359.607,115.468,-3.066,0.110,3.068,0.3669,0.00067
1979,0,362.363,115.012,359.566,115.431,-2.797,0.420,2.828,0.3626,0.00064
1980,0,362.562,115.131,359.368,115.360,-3.194,0.229,3.202,0.3472,0.00061
1981,0,361.000,119.000,359.352,115.466,-1.648,-3.534,3.900,0.3403,0.00060
1982,0,360.000,119.000,359.277,115.523,-0.723,-3.477,3.552,0.3310,0.00059
1983,0,363.544,115.709,359.169,115.487,-4.375,-0.222,4.380,0.3310,0.00061
1984,0,361.000,119.000,359.297,115.303,-1.703,-3.697,4.071,0.3539,0.00066
1985,0,360.000,119.000,359.016,115.121,-0.984,-3.879,4.002,0.3449,0.00066
1986,0,360.000,119.000,359.049,115.285,-0.951,-3.715,3.834,0.3357,0.00063
1987,0,360.000,119.000,359.060,115.305,-0.940,-3.695,3.813,0.3310,0.00060
1988,0,360.000,119.000,358.581,115.187,-1.419,-3.813,4.068,0.3090,0.00057
1989,0,363.173,115.281,358.593,115.119,-4.580,-0.162,4.583,0.3115,0.00057
1990,0,362.123,115.053,358.925,115.395,-3.198,0.342,3.216,0.3140,0.00055
1991,0,362.559,115.530,358.950,115.744,-3.609,0.214,3.615,0.2907,0.00051
1992,0,361.000,119.000,358.927,116.030,-2.073,-2.970,3.622,0.2741,0.00048
1993,0,360.000,120.000,358.881,116.174,-1.119,-3.826,3.987,0.2624,0.00044
1994,0,360.000,119.000,358.724,116.011,-1.276,-2.989,3.250,0.2594,0.00043
1995,0,362.469,115.559,358.712,115.796,-3.758,0.236,3.765,0.2712,0.00047
1996,0,360.000,119.000,358.877,115.775,-1.123,-3.225,3.415,0.2853,0.00049
1997,0,361.000,119.000,359.142,116.212,-1.858,-2.788,3.350,0.2825,0.00047
1998,0,361.000,120.000,359.339,116.500,-1.661,-3.500,3.874,0.2880,0.00049
1999,0,361.000,120.000,359.237,116.531,-1.763,-3.469,3.891,0.2741,0.00047
2000,0,361.000,120.000,359.249,116.395,-1.751,-3.605,4.008,0.2853,0.00045
2001,0,361.000,120.000,359.483,116.723,-1.517,-3.277,3.611,0.3090,0.00038
2002,0,363.036,116.452,359.487,116.770,-3.549,0.317,3.563,0.3039,0.00039
2003,0,364.660,115.903,361.799,115.429,-2.860,-0.474,2.899,0.0000,0.00007
2004,0,363.946,115.563,361.894,115.150,-2.052,-0.414,2.094,0.0685,0.00012
2005,0,362.000,119.000,361.899,114.679,-0.101,-4.321,4.322,0.1047,0.00020
2006,0,362.000,118.000,361.807,114.617,-0.193,-3.383,3.389,0.1119,0.00022
2007,0,362.000,118.000,361.799,114.673,-0.201,-3.327,3.333,0.1047,0.00020
2008,0,362.000,118.000,361.745,114.632,-0.255,-3.368,3.378,0.1119,0.00021
2009,0,361.000,119.000,361.534,114.826,0.534,-4.174,4.208,0.0885,0.00017
2010,0,361.000,119.000,361.594,114.837,0.594,-4.163,4.205,0.0969,0.00017
2011,0,362.885,115.018,361.733,114.904,-1.153,-0.113,1.158,0.0885,0.00016
2012,0,364.621,115.080,361.738,114.809,-2.883,-0.272,2.896,0.0969,0.00017
2013,0,363.485,114.528,361.776,114.671,-1.709,0.143,1.715,0.1119,0.00020
2014,0,363.970,114.602,362.176,114.734,-1.794,0.132,1.799,0.1187,0.00019
2015,0,362.000,120.000,362.828,116.388,0.828,-3.612,3.706,0.1480,0.00024
2016,0,363.000,121.000,363.993,117.676,0.993,-3.324,3.469,0.3165,0.00056
2017,0,364.000,122.000,364.918,119.262,0.918,-2.738,2.888,0.4973,0.00091
2018,0,364.000,124.000,364.793,121.133,0.793,-2.867,2.974,0.6416,0.00123
2019,0,365.619,119.743,363.811,120.697,-1.808,0.954,2.044,0.5665,0.00110
2020,0,363.000,124.000,363.666,120.892,0.666,-3.108,3.179,0.5922,0.00114
2021,0,363.000,124.000,364.082,121.355,1.082,-2.645,2.858,0.6691,0.00129
2022,0,364.000,125.000,364.214,122.745,0.214,-2.255,2.265,0.7507,0.00140
2023,0,364.542,121.616,363.224,123.822,-1.319,2.206,2.570,0.8776,0.00156
2024,0,363.666,120.717,362.369,123.859,-1.298,3.142,3.399,1.0900,0.00171
2025,0,365.627,121.405,363.351,126.033,-2.276,4.628,5.157,1.9886,0.00259
2026,0,364.000,124.000,364.607,125.169,0.607,1.169,1.318,2.1825,0.00252
2027,0,366.655,118.798,365.302,124.112,-1.352,5.314,5.484,1.8482,0.00205
2028,0,367.584,118.723,366.166,124.181,-1.418,5.457,5.639,1.8444,0.00197
2029,0,366.000,123.000,366.939,124.454,0.939,1.454,1.731,1.8934,0.00197
2030,0,369.293,121.437,367.507,126.897,-1.786,5.460,5.745,1.8127,0.00227
2031,0,367.000,126.000,367.659,127.124,0.659,1.124,1.303,1.6768,0.00226
2032,0,368.383,122.741,366.404,127.743,-1.979,5.002,5.379,1.6179,0.00237
2033,0,366.351,123.320,364.876,128.180,-1.475,4.860,5.079,1.5365,0.00246
2034,0,362.000,128.000,362.923,129.081,0.923,1.081,1.421,1.6646,0.00274
2035,0,361.000,129.000,361.959,130.329,0.959,1.329,1.639,1.7530,0.00301
2036,0,361.865,125.799,360.370,130.732,-1.495,4.933,5.154,1.6958,0.00309
2037,0,359.000,129.000,359.642,130.680,0.642,1.680,1.798,1.6903,0.00311
2038,0,361.051,125.139,360.209,130.567,-0.842,5.428,5.493,1.6556,0.00304
2039,0,360.000,129.000,361.099,130.557,1.099,1.557,1.906,1.6594,0.00300
2040,0,361.000,129.000,361.770,130.410,0.770,1.410,1.606,1.6318,0.00294
2041,0,361.000,130.000,362.480,130.746,1.480,0.746,1.658,1.7032,0.00300
2042,0,364.788,126.143,362.889,130.287,-1.899,4.144,4.558,1.6556,0.00289
2043,0,362.000,129.000,362.787,130.205,0.787,1.205,1.439,1.6651,0.00289
2044,0,363.997,125.046,362.487,130.185,-1.510,5.138,5.355,1.7110,0.00293
2045,0,363.717,125.239,362.165,130.320,-1.551,5.081,5.313,1.7535,0.00300
2046,0,363.000,129.000,362.815,130.420,-0.185,1.420,1.432,1.7792,0.00299
2047,0,365.709,125.899,363.166,130.707,-2.543,4.809,5.440,1.8235,0.00304
2048,0,363.000,130.000,363.024,130.614,0.024,0.614,0.615,1.7853,0.00301
2049,0,363.000,130.000,362.748,131.467,-0.252,1.467,1.489,1.8491,0.00318
2050,0,364.781,126.779,362.393,131.399,-2.388,4.620,5.201,1.8295,0.00317
2051,0,361.000,130.000,361.058,130.918,0.058,0.918,0.920,1.8325,0.00319
2052,0,361.000,130.000,361.119,130.885,0.119,0.885,0.893,1.8558,0.00320
2053,0,360.000,130.000,361.021,130.832,1.021,0.832,1.317,1.8584,0.00320
2054,0,363.819,125.185,361.862,130.210,-1.957,5.025,5.392,1.7726,0.00301
2055,0,364.332,125.039,362.279,130.118,-2.053,5.079,5.478,1.7526,0.00296
2056,0,364.111,124.431,362.133,129.512,-1.978,5.081,5.452,1.6814,0.00285
2057,0,362.000,128.000,361.940,129.537,-0.060,1.537,1.538,1.7027,0.00288
2058,0,362.247,124.085,361.751,129.180,-0.496,5.096,5.120,1.7013,0.00284
2059,0,362.000,127.000,361.381,129.011,-0.619,2.011,2.104,1.7548,0.00289
2060,0,362.000,127.000,361.579,128.755,-0.421,1.755,1.805,1.6940,0.00280
2061,0,361.000,127.000,360.754,128.202,-0.246,1.202,1.227,1.6542,0.00276
2062,0,362.057,122.558,360.310,127.907,-1.747,5.349,5.627,1.6655,0.00278
2063,0,361.015,121.618,359.223,127.101,-1.793,5.483,5.769,1.6884,0.00281
2064,0,360.617,121.729,358.774,126.823,-1.842,5.094,5.417,1.6352,0.00277
2065,0,358.000,125.000,358.701,126.585,0.701,1.585,1.733,1.6237,0.00274
2066,0,360.861,121.610,359.154,126.228,-1.706,4.618,4.923,1.5662,0.00262
2067,0,359.000,126.000,359.335,126.053,0.335,0.053,0.339,1.5009,0.00253
2068,0,358.000,126.000,358.221,125.923,0.221,-0.077,0.234,1.5118,0.00262
2069,0,357.000,126.000,356.712,125.863,-0.288,-0.137,0.319,1.5826,0.00281
2070,0,355.000,127.000,355.258,126.317,0.258,-0.683,0.730,1.6917,0.00308
2071,0,357.234,123.015,354.660,126.413,-2.574,3.398,4.263,1.7178,0.00315
2072,0,353.965,122.785,352.004,125.989,-1.961,3.204,3.757,1.7761,0.00337
2073,0,353.195,121.911,350.915,125.112,-2.280,3.202,3.931,1.7650,0.00338
2074,0,352.000,125.000,351.952,124.926,-0.048,-0.074,0.088,1.7091,0.00325
2075,0,353.000,125.000,353.263,124.465,0.263,-0.535,0.596,1.6246,0.00304
2076,0,357.978,121.279,354.187,124.416,-3.791,3.137,4.921,1.5077,0.00282
2077,0,356.000,125.000,355.258,124.407,-0.742,-0.593,0.950,1.4128,0.00263
2078,0,358.000,125.000,356.091,124.437,-1.909,-0.563,1.990,1.4078,0.00257
2079,0,361.069,121.231,356.668,124.420,-4.401,3.190,5.435,1.4050,0.00252
2080,0,360.749,120.968,356.370,124.113,-4.379,3.145,5.391,1.4189,0.00254
2081,0,358.000,124.000,355.534,123.570,-2.466,-0.430,2.503,1.4418,0.00261
2082,0,360.366,119.866,355.051,123.648,-5.315,3.783,6.524,1.4505,0.00266
2083,0,358.000,124.000,355.333,124.074,-2.667,0.074,2.668,1.4623,0.00268
2084,0,359.000,124.000,355.668,124.440,-3.332,0.440,3.361,1.4467,0.00265
2085,0,361.770,120.157,355.606,124.531,-6.164,4.374,7.558,1.3989,0.00259
2086,0,361.547,119.652,355.039,124.012,-6.508,4.360,7.833,1.3229,0.00250
2087,0,359.543,119.401,354.546,123.883,-4.997,4.482,6.712,1.3388,0.00254
2088,0,356.000,123.000,353.350,123.637,-2.650,0.637,2.726,1.4067,0.00269
2089,0,356.000,122.000,352.914,123.352,-3.086,1.352,3.369,1.4111,0.00271
2090,0,355.000,122.000,352.316,123.128,-2.684,1.128,2.911,1.4364,0.00277
2091,0,356.676,118.541,352.154,123.243,-4.522,4.702,6.524,1.4100,0.00272
2092,0,356.917,118.495,352.399,123.229,-4.518,4.734,6.544,1.3723,0.00265
2093,0,357.466,119.003,352.003,123.655,-5.463,4.652,7.176,1.4730,0.00284
