frame,id,green_x,green_y,red_x,red_y,dx,dy,dist,baseline_deg,baseline_m
4105,1,324.427,127.595,324.357,127.319,-0.069,-0.276,0.285,0.3263,0.00048
4106,1,324.413,127.671,324.293,127.621,-0.120,-0.049,0.129,0.3937,0.00064
4107,1,324.481,128.362,324.582,128.204,0.101,-0.158,0.187,0.3877,0.00081
4108,1,324.404,126.814,324.312,126.410,-0.093,-0.405,0.415,0.4648,0.00078
4109,1,324.384,127.553,324.184,127.411,-0.200,-0.142,0.245,0.4731,0.00088
4110,1,324.515,127.862,324.465,127.834,-0.050,-0.027,0.057,0.4764,0.00089
4111,1,325.253,129.753,324.988,129.935,-0.264,0.182,0.321,0.4406,0.00106
4112,1,325.145,128.528,324.902,127.912,-0.243,-0.615,0.661,0.4926,0.00130
4113,1,325.240,129.423,325.024,129.422,-0.216,-0.001,0.216,0.4546,0.00164
4114,1,325.336,129.806,325.106,129.764,-0.230,-0.041,0.234,0.4511,0.00223
4115,1,325.488,130.377,325.377,130.128,-0.111,-0.248,0.272,0.4563,0.00275
4116,1,325.465,133.187,325.305,133.340,-0.160,0.152,0.221,0.5051,0.00384
4117,1,324.900,133.663,324.762,133.662,-0.138,-0.000,0.138,0.5525,0.00439
4118,1,324.878,132.244,324.701,131.755,-0.177,-0.489,0.520,0.6644,0.00495
4119,1,326.410,133.640,326.266,133.837,-0.144,0.196,0.244,1.1302,0.00741
4120,1,328.290,135.744,328.027,136.044,-0.263,0.301,0.399,1.6749,0.01031
4121,1,330.213,138.678,329.766,139.226,-0.447,0.547,0.707,2.3884,0.01452
4122,1,335.645,142.306,335.075,143.082,-0.569,0.776,0.962,4.6598,0.02615
4123,1,341.733,144.718,341.069,145.188,-0.665,0.470,0.814,6.3748,0.03634
4124,1,347.596,152.286,346.946,152.584,-0.650,0.297,0.714,7.9189,0.04937
4125,1,351.969,166.017,351.153,167.326,-0.816,1.309,1.542,9.0651,0.06478
4126,1,353.427,178.894,352.542,180.098,-0.885,1.204,1.494,11.0737,0.08846
4127,1,349.977,185.505,348.713,186.833,-1.264,1.328,1.833,12.5799,0.10723
4128,1,346.184,189.614,344.976,191.004,-1.208,1.390,1.841,13.6541,0.12036
4129,1,331.521,198.765,329.674,200.040,-1.847,1.276,2.245,15.9476,0.15250
4130,1,322.784,206.701,320.911,208.557,-1.873,1.857,2.638,17.0731,0.17084
4131,1,313.368,212.764,311.336,214.879,-2.032,2.115,2.932,18.2226,0.18863
4132,1,300.121,220.662,297.896,222.517,-2.224,1.855,2.896,19.5170,0.21073
4133,1,289.432,224.276,287.151,226.444,-2.281,2.168,3.147,20.3840,0.22648
4134,1,273.559,228.803,271.318,231.013,-2.241,2.210,3.148,21.2659,0.24640
4135,1,260.862,230.675,258.282,233.304,-2.580,2.629,3.683,21.7722,0.26026
4136,1,245.825,229.698,243.393,231.747,-2.432,2.049,3.180,22.8098,0.27783
4137,1,236.688,228.453,234.194,230.790,-2.494,2.338,3.418,23.5930,0.29020
4138,1,227.486,225.950,224.734,228.265,-2.752,2.316,3.597,24.8014,0.30601
4139,1,219.410,225.654,216.725,227.965,-2.686,2.312,3.543,25.6686,0.32035
4140,1,211.893,224.524,209.462,227.096,-2.431,2.573,3.539,26.0909,0.32972
4141,1,201.471,218.933,198.832,221.052,-2.639,2.119,3.384,26.6773,0.33904
4142,1,190.406,215.704,187.459,218.082,-2.947,2.378,3.787,26.7355,0.34541
4143,1,184.899,214.639,182.170,217.111,-2.729,2.472,3.682,26.6289,0.34742
4144,1,175.293,210.312,172.269,212.610,-3.025,2.298,3.798,26.5670,0.35039
4145,1,170.341,207.627,167.333,209.627,-3.008,2.000,3.612,26.5815,0.35155
4146,1,168.346,206.899,165.074,209.334,-3.272,2.434,4.078,26.5342,0.35280
4147,1,168.367,207.189,165.449,209.350,-2.918,2.161,3.631,26.5317,0.35372
4148,1,168.466,206.828,165.330,209.368,-3.136,2.540,4.035,26.5112,0.35396
4149,1,168.453,205.730,165.519,207.998,-2.934,2.268,3.708,26.6746,0.35431
4150,1,166.767,206.069,163.991,208.410,-2.776,2.341,3.631,26.5797,0.35451
4151,1,165.601,205.668,162.843,208.109,-2.758,2.441,3.683,26.5407,0.35473
4152,1,164.449,205.683,161.638,207.838,-2.811,2.155,3.542,26.4575,0.35483
4153,1,164.529,204.698,161.897,206.922,-2.632,2.224,3.446,26.5696,0.35437
4154,1,164.651,204.617,162.288,206.786,-2.363,2.169,3.208,26.6259,0.35412
4155,1,164.571,205.018,161.909,207.531,-2.662,2.513,3.661,26.5000,0.35389
4156,1,164.015,204.760,161.510,207.146,-2.504,2.386,3.459,26.4460,0.35356
4157,1,163.948,204.572,161.652,206.718,-2.296,2.146,3.142,26.3924,0.35260
4158,1,164.709,203.912,162.486,206.256,-2.223,2.344,3.231,26.4270,0.35167
4159,1,164.657,203.609,162.479,205.783,-2.177,2.175,3.077,26.4101,0.35063
4160,1,164.812,203.598,162.623,205.862,-2.190,2.264,3.150,26.3666,0.35004
4161,1,165.044,203.351,162.636,205.619,-2.409,2.268,3.309,26.3594,0.34968
4162,1,165.302,202.669,162.829,205.275,-2.473,2.605,3.592,26.3778,0.34946
4163,1,164.356,202.395,161.856,204.592,-2.500,2.197,3.328,26.3632,0.34924
4164,1,163.788,202.076,161.451,204.354,-2.336,2.278,3.263,26.3747,0.34922
4165,1,163.611,201.564,161.381,203.783,-2.231,2.219,3.146,26.4137,0.34934
4166,1,163.411,200.649,160.857,202.906,-2.554,2.256,3.408,26.4513,0.34971
4167,1,162.726,200.744,160.305,203.028,-2.422,2.283,3.328,26.4112,0.35000
4168,1,162.432,199.696,159.789,202.101,-2.643,2.404,3.573,26.5140,0.35098
4169,1,161.214,199.736,158.537,202.112,-2.676,2.376,3.579,26.4630,0.35146
4170,1,159.745,199.853,156.825,202.389,-2.921,2.536,3.868,26.3609,0.35200
4171,1,158.101,199.433,155.430,201.542,-2.671,2.110,3.404,26.4112,0.35266
4172,1,157.549,199.339,155.005,201.349,-2.544,2.010,3.242,26.4423,0.35315
4173,1,156.854,199.345,154.139,201.415,-2.715,2.070,3.414,26.4218,0.35384
4174,1,156.551,199.224,153.648,201.384,-2.903,2.161,3.619,26.4187,0.35415
4175,1,155.460,199.477,152.586,201.717,-2.874,2.241,3.644,26.3447,0.35448
4176,1,154.941,198.859,152.287,201.035,-2.654,2.176,3.432,26.4087,0.35477
4177,1,154.724,199.150,152.063,201.385,-2.661,2.235,3.475,26.3823,0.35505
4178,1,153.910,199.201,151.524,201.003,-2.386,1.801,2.990,26.4039,0.35529
4179,1,153.692,199.371,150.966,201.569,-2.726,2.198,3.501,26.3326,0.35546
4180,1,154.362,198.740,151.679,201.072,-2.684,2.332,3.556,26.4232,0.35548
4181,1,154.545,199.037,152.111,201.225,-2.434,2.189,3.273,26.4353,0.35555
4182,1,154.523,199.269,152.064,201.391,-2.459,2.122,3.248,26.3963,0.35548
4183,1,154.498,198.597,151.944,200.785,-2.554,2.188,3.363,26.4357,0.35548
4184,1,154.366,197.798,151.647,200.278,-2.719,2.479,3.679,26.4486,0.35536
4185,1,153.941,196.633,151.396,198.708,-2.544,2.075,3.283,26.5501,0.35527
4186,1,153.963,195.913,151.504,198.200,-2.459,2.288,3.358,26.5819,0.35509
4187,1,153.844,195.887,151.307,198.139,-2.537,2.252,3.392,26.5788,0.35489
4188,1,153.716,195.887,151.090,198.122,-2.625,2.235,3.448,26.5739,0.35484
4189,1,153.808,195.657,151.123,197.938,-2.685,2.280,3.523,26.5915,0.35474
4190,1,153.877,195.682,151.447,197.564,-2.431,1.882,3.074,26.6207,0.35468
4191,1,154.131,195.629,151.526,197.650,-2.605,2.020,3.297,26.5927,0.35449
4192,1,154.305,194.692,151.569,196.634,-2.736,1.941,3.355,26.7074,0.35438
4193,1,154.407,194.691,151.623,196.814,-2.784,2.123,3.501,26.6962,0.35427
4194,1,153.928,195.660,151.410,197.539,-2.518,1.879,3.142,26.6017,0.35407
4195,1,154.443,195.621,151.764,197.562,-2.679,1.941,3.308,26.6049,0.35391
4196,1,154.827,195.774,152.184,198.031,-2.643,2.256,3.475,26.5844,0.35381
4197,1,154.833,195.730,152.211,198.012,-2.621,2.282,3.475,26.6047,0.35373
4198,1,154.811,195.308,152.337,197.252,-2.474,1.944,3.146,26.6690,0.35362
4199,1,154.521,195.253,151.891,197.322,-2.631,2.069,3.347,26.6096,0.35349
4200,1,154.150,194.730,151.325,196.883,-2.825,2.154,3.552,26.6067,0.35342
4201,1,154.191,193.753,151.381,196.050,-2.810,2.297,3.629,26.6683,0.35340
4202,1,153.948,193.762,151.396,195.828,-2.552,2.066,3.283,26.6840,0.35348
4203,1,153.308,193.643,150.606,195.680,-2.703,2.037,3.384,26.6488,0.35352
4204,1,152.804,193.690,150.182,195.626,-2.622,1.936,3.259,26.6600,0.35384
4205,1,152.737,193.670,152.604,193.812,-0.133,0.142,0.195,0.0396,0.00041
4206,1,151.793,193.750,151.845,193.960,0.052,0.211,0.217,0.0685,0.00085
4207,1,151.273,193.750,151.098,193.884,-0.175,0.134,0.220,0.0969,0.00122
4208,1,150.705,193.990,150.651,194.287,-0.054,0.297,0.302,0.0791,0.00172
4209,1,150.194,194.018,150.067,194.074,-0.127,0.056,0.139,0.0885,0.00200
4210,1,148.807,194.555,148.823,194.513,0.016,-0.043,0.046,0.1725,0.00271
4211,1,148.602,194.146,148.314,194.143,-0.288,-0.003,0.288,0.1813,0.00294
4212,1,147.737,194.359,147.708,194.174,-0.029,-0.185,0.187,0.1978,0.00357
4213,1,147.543,193.887,147.329,193.962,-0.214,0.074,0.226,0.1978,0.00402
4214,1,146.636,193.808,146.498,193.778,-0.137,-0.031,0.141,0.2471,0.00435
4215,1,146.530,194.362,146.288,194.326,-0.243,-0.036,0.245,0.2825,0.00456
4216,1,146.322,194.353,146.195,194.308,-0.127,-0.045,0.135,0.3190,0.00451
4217,1,145.574,193.673,145.441,193.534,-0.133,-0.139,0.192,0.4131,0.00404
4218,1,143.652,194.650,143.785,194.787,0.133,0.136,0.190,0.8290,0.00223
4219,1,140.453,196.894,140.336,196.927,-0.117,0.033,0.122,1.6608,0.00339
4220,1,137.965,198.760,138.077,198.881,0.112,0.122,0.166,2.3854,0.00758
4221,1,135.702,203.995,135.999,203.536,0.297,-0.459,0.547,4.0435,0.02044
4222,1,136.550,208.223,136.874,208.062,0.324,-0.161,0.361,4.9818,0.02865
4223,1,139.773,218.369,140.478,218.123,0.705,-0.246,0.747,7.1310,0.04798
4224,1,141.135,222.936,142.023,223.226,0.888,0.290,0.934,8.3449,0.05912
4225,1,147.271,229.401,148.110,228.313,0.840,-1.088,1.374,10.5814,0.08310
4226,1,152.386,236.642,153.371,235.587,0.985,-1.055,1.444,11.6935,0.09607
4227,1,164.647,253.608,166.228,253.035,1.581,-0.574,1.682,13.9678,0.12437
4228,1,175.690,264.307,177.330,263.920,1.640,-0.387,1.685,15.5992,0.14637
4229,1,187.644,270.423,189.323,270.382,1.679,-0.041,1.679,17.0875,0.16906
4230,1,199.468,274.554,201.433,274.412,1.965,-0.142,1.970,18.5469,0.19212
4231,1,210.191,271.702,212.087,272.311,1.896,0.608,1.992,19.8921,0.21419
4232,1,219.902,264.474,222.599,263.876,2.697,-0.598,2.763,21.2390,0.23664
4233,1,226.314,256.854,228.954,257.001,2.640,0.147,2.644,22.2232,0.25106
4234,1,232.522,239.930,235.917,239.578,3.395,-0.352,3.413,24.8348,0.27875
4235,1,230.993,227.865,234.710,227.370,3.717,-0.495,3.750,27.5980,0.29861
4236,1,227.747,220.746,231.841,220.487,4.094,-0.259,4.102,30.3733,0.31685
4237,1,223.212,213.266,227.239,213.428,4.027,0.162,4.031,33.1808,0.33343
4238,1,219.429,204.823,223.895,204.679,4.466,-0.144,4.469,35.7159,0.34862
4239,1,218.392,197.637,222.362,197.598,3.970,-0.039,3.970,37.8853,0.36257
4240,1,220.672,192.480,225.441,192.418,4.769,-0.061,4.769,38.7987,0.37106
4241,1,226.567,184.497,231.792,184.359,5.225,-0.138,5.227,40.5039,0.38767
4242,1,232.028,179.668,237.145,179.588,5.117,-0.080,5.117,42.0368,0.40294
4243,1,235.553,177.910,240.717,177.860,5.165,-0.050,5.165,42.6727,0.41030
4244,1,241.315,176.789,246.616,177.666,5.301,0.877,5.374,43.9069,0.42419
4245,1,243.642,175.935,248.794,176.250,5.152,0.315,5.161,44.5275,0.43039
4246,1,249.707,177.783,255.244,178.600,5.537,0.816,5.597,45.3520,0.44173
4247,1,251.654,178.665,257.124,179.292,5.469,0.627,5.505,45.8695,0.44704
4248,1,259.129,183.420,264.272,183.890,5.142,0.470,5.164,46.6100,0.45818
4249,1,264.567,187.242,269.687,187.962,5.119,0.721,5.170,46.7502,0.46349
4250,1,268.619,189.586,273.633,189.421,5.014,-0.165,5.017,46.9287,0.46775
4251,1,276.002,196.587,281.173,197.257,5.172,0.671,5.215,46.5176,0.47133
4252,1,278.387,198.980,283.753,200.036,5.366,1.056,5.469,46.3909,0.47280
4253,1,279.448,200.671,284.088,201.564,4.641,0.893,4.726,46.6326,0.47512
4254,1,280.141,201.780,285.127,202.713,4.986,0.933,5.073,46.6237,0.47604
4255,1,280.942,202.086,285.936,202.721,4.995,0.635,5.035,46.6475,0.47693
4256,1,282.529,202.894,287.477,203.918,4.948,1.025,5.053,46.5651,0.47784
4257,1,282.891,202.993,288.121,203.761,5.230,0.769,5.286,46.5849,0.47872
4258,1,282.895,202.587,288.003,203.121,5.108,0.533,5.136,46.6524,0.47911
4259,1,282.742,202.938,287.818,203.628,5.076,0.690,5.123,46.7235,0.47962
4260,1,283.390,202.564,288.287,203.324,4.896,0.760,4.955,46.7003,0.47994
4261,1,283.681,203.851,288.904,204.838,5.224,0.987,5.316,46.6040,0.48010
4262,1,284.149,204.359,289.270,204.799,5.121,0.440,5.140,46.5575,0.48019
4263,1,284.584,204.593,289.641,205.152,5.057,0.559,5.087,46.4892,0.48004
4264,1,283.677,204.603,289.126,205.712,5.448,1.109,5.560,46.5129,0.47993
4265,1,282.442,203.756,287.321,204.351,4.880,0.595,4.916,46.6810,0.47974
4266,1,282.447,203.752,287.360,204.408,4.913,0.656,4.957,46.6681,0.47963
4267,1,281.719,203.815,287.305,204.790,5.586,0.975,5.670,46.6506,0.47950
4268,1,281.144,203.502,286.201,203.892,5.057,0.390,5.072,46.7629,0.47932
4269,1,280.855,203.342,286.141,203.843,5.286,0.501,5.309,46.7538,0.47913
4270,1,280.862,203.197,286.173,203.757,5.311,0.560,5.340,46.7448,0.47902
4271,1,280.586,203.779,285.771,204.697,5.185,0.918,5.265,46.7473,0.47896
4272,1,280.571,203.721,285.733,204.646,5.162,0.925,5.244,46.7243,0.47878
4273,1,279.677,204.287,285.027,205.084,5.350,0.797,5.409,46.7553,0.47859
4274,1,279.412,203.843,284.315,204.397,4.902,0.553,4.934,46.8333,0.47851
4275,1,278.727,203.731,284.138,204.537,5.411,0.805,5.471,46.8151,0.47825
4276,1,278.517,204.013,283.673,204.659,5.155,0.646,5.195,46.8534,0.47818
4277,1,278.501,204.257,283.645,204.679,5.145,0.422,5.162,46.8410,0.47813
4278,1,278.458,204.346,283.435,205.035,4.976,0.689,5.024,46.8406,0.47800
4279,1,278.435,203.720,283.456,204.636,5.021,0.916,5.104,46.8363,0.47795
4280,1,278.637,203.490,283.844,203.851,5.207,0.361,5.219,46.7917,0.47773
4281,1,278.958,203.651,284.096,204.455,5.138,0.803,5.201,46.7534,0.47765
4282,1,279.289,203.694,284.233,204.399,4.944,0.705,4.994,46.7197,0.47744
4283,1,279.081,203.958,284.085,204.968,5.004,1.010,5.105,46.7079,0.47732
4284,1,278.635,203.929,283.724,204.643,5.089,0.713,5.139,46.7376,0.47721
4285,1,278.602,203.740,283.629,204.676,5.027,0.936,5.113,46.7402,0.47712
4286,1,279.293,203.670,284.500,204.451,5.207,0.781,5.265,46.6463,0.47694
4287,1,279.117,203.451,284.273,204.088,5.155,0.636,5.195,46.6717,0.47682
4288,1,278.661,203.182,283.934,203.713,5.272,0.531,5.299,46.7132,0.47678
4289,1,278.609,203.387,283.963,204.159,5.354,0.772,5.409,46.7008,0.47674
4290,1,278.571,202.564,283.787,203.239,5.216,0.675,5.260,46.7218,0.47664
4291,1,278.501,202.335,283.791,203.128,5.291,0.793,5.350,46.7256,0.47659
4292,1,278.528,202.104,283.719,202.992,5.191,0.888,5.266,46.7332,0.47652
4293,1,278.572,201.546,283.934,202.449,5.361,0.903,5.437,46.7107,0.47641
4294,1,278.641,200.847,283.937,201.617,5.295,0.770,5.351,46.7121,0.47616
4295,1,278.383,200.423,283.538,201.068,5.155,0.645,5.195,46.7486,0.47592
4296,1,278.395,200.162,283.494,200.555,5.100,0.394,5.115,46.7521,0.47580
4297,1,278.282,199.671,283.547,200.570,5.265,0.898,5.341,46.7327,0.47566
4298,1,277.728,199.598,283.215,200.230,5.488,0.633,5.524,46.7663,0.47557
4299,1,277.721,199.302,283.092,199.922,5.371,0.621,5.407,46.7690,0.47535
4300,1,277.797,198.785,283.208,199.688,5.411,0.903,5.486,46.7557,0.47528
4301,1,278.391,198.649,283.526,199.365,5.135,0.716,5.185,46.7255,0.47521
4302,1,278.704,198.672,283.999,199.507,5.295,0.835,5.360,46.6590,0.47511
4303,1,278.699,198.469,284.036,199.066,5.337,0.596,5.371,46.6407,0.47503
4304,1,278.595,197.898,283.875,198.560,5.279,0.661,5.321,46.6658,0.47503
4305,1,277.762,197.543,283.047,198.148,5.285,0.605,5.319,46.7613,0.47502
4306,1,278.152,197.045,283.292,197.719,5.139,0.674,5.183,46.7415,0.47493
4307,1,278.576,197.201,283.947,197.925,5.371,0.724,5.420,46.6675,0.47484
4308,1,278.243,196.796,283.450,197.518,5.207,0.722,5.257,46.7151,0.47478
4309,1,277.947,196.600,283.168,197.544,5.221,0.944,5.306,46.7298,0.47469
4310,1,278.038,196.389,283.461,197.423,5.423,1.033,5.520,46.6863,0.47456
4311,1,277.471,195.693,282.427,196.661,4.955,0.968,5.049,46.8047,0.47454
4312,1,277.291,195.414,282.488,196.022,5.197,0.608,5.232,46.7988,0.47440
4313,1,277.462,195.414,282.772,195.971,5.310,0.557,5.339,46.7592,0.47429
4314,1,277.439,195.599,282.534,196.509,5.095,0.909,5.176,46.7577,0.47416
4315,1,276.921,195.522,282.208,196.496,5.288,0.974,5.377,46.7768,0.47406
4316,1,276.342,195.405,281.568,196.097,5.226,0.692,5.272,46.8379,0.47395
4317,1,275.596,194.540,280.866,195.168,5.271,0.628,5.308,46.9241,0.47392
4318,1,275.461,194.560,280.544,195.304,5.083,0.744,5.137,46.9465,0.47385
4319,1,276.457,194.925,281.470,195.711,5.012,0.786,5.074,46.8236,0.47371
4320,1,276.603,194.866,281.835,195.913,5.232,1.046,5.336,46.7779,0.47370
4321,1,277.167,194.530,282.181,195.471,5.015,0.941,5.102,46.7502,0.47375
4322,1,277.599,194.396,277.956,194.368,0.356,-0.028,0.358,0.0560,0.00009
4323,1,277.733,194.943,278.274,195.071,0.541,0.129,0.556,0.1187,0.00022
4324,1,277.736,194.745,278.246,194.892,0.510,0.148,0.531,0.1532,0.00033
4325,1,277.573,194.523,278.049,194.403,0.475,-0.121,0.490,0.1583,0.00038
4326,1,277.232,194.530,277.543,194.685,0.311,0.155,0.348,0.1583,0.00047
4327,1,277.528,194.643,277.702,194.753,0.174,0.110,0.206,0.1532,0.00048
4328,1,277.880,194.863,278.498,194.844,0.618,-0.019,0.619,0.2654,0.00056
4329,1,277.771,194.868,278.243,194.920,0.471,0.053,0.474,0.2770,0.00063
4330,1,278.283,195.145,278.491,195.190,0.208,0.046,0.213,0.3165,0.00063
4331,1,278.149,195.612,278.522,195.611,0.373,-0.001,0.373,0.3937,0.00071
4332,1,277.421,195.712,277.641,196.007,0.219,0.296,0.368,0.4280,0.00094
4333,1,275.663,195.476,276.261,195.446,0.598,-0.030,0.599,0.1769,0.00156
4334,1,273.448,194.517,273.976,194.715,0.528,0.198,0.564,0.4942,0.00233
4335,1,268.317,192.540,268.433,192.802,0.116,0.261,0.286,0.7328,0.00229
4336,1,266.794,193.525,267.058,193.551,0.264,0.026,0.265,1.4155,0.00222
4337,1,270.506,195.277,271.022,195.275,0.516,-0.001,0.516,1.9616,0.00267
4338,1,272.775,195.663,273.435,196.184,0.659,0.520,0.840,2.0491,0.00254
4339,1,275.010,194.861,275.186,194.817,0.176,-0.044,0.182,1.9752,0.00267
4340,1,277.464,194.797,277.443,195.110,-0.022,0.312,0.313,1.8926,0.00277
4341,1,281.776,194.518,282.315,194.459,0.539,-0.060,0.543,1.9620,0.00339
4342,1,282.545,193.898,283.062,194.288,0.517,0.390,0.648,1.9416,0.00362
4343,1,280.606,192.449,280.872,192.622,0.266,0.173,0.317,1.9278,0.00384
4344,1,279.639,191.454,279.807,191.391,0.169,-0.063,0.180,2.0514,0.00394
4345,1,280.626,191.464,280.951,191.573,0.325,0.109,0.343,2.1843,0.00413
4346,1,281.600,191.650,282.100,192.119,0.500,0.469,0.686,2.2085,0.00415
4347,1,280.818,190.898,281.322,191.070,0.504,0.172,0.532,2.2166,0.00373
4348,1,279.517,190.349,279.788,190.241,0.270,-0.108,0.291,2.3104,0.00332
4349,1,279.491,190.465,279.565,190.774,0.074,0.309,0.318,2.4241,0.00319
4350,1,280.424,190.706,280.823,191.051,0.398,0.345,0.527,2.5842,0.00329
4351,1,280.612,190.436,281.076,190.469,0.463,0.033,0.464,2.6119,0.00327
